,n_cells,gft_score,svg_rank,cutoff_gft_score,pvalue,qvalue
ENSG00000175182,1423,3.4362297022363837,307,True,2.068127867493677e-19,8.325468146401915e-18
ENSG00000084731,1868,3.4324022446895412,308,True,0.0439491147041737,0.5932851700041846
ENSG00000103811,528,3.430396093928238,309,True,6.46944745251813e-48,1.3322224857165e-45
ENSG00000269028,4104,3.4273836867951895,310,True,6.432917594421369e-81,7.462477039089385e-78
ENSG00000134590,2679,3.4260575551270342,311,True,0.021018177955779448,0.2927015910324744
ENSG00000164830,1410,3.4258582848952868,312,True,0.00020037098444053238,0.0032630714558752267
ENSG00000241973,2393,3.4241372786322506,313,True,3.947762255654096e-17,1.3905618819517637e-15
ENSG00000171766,856,3.4198512875845224,314,True,0.16361483036808883,1.0
ENSG00000100097,2620,3.4182185214048793,315,True,6.402967708664467e-09,1.4049937848440826e-07
ENSG00000197958,3347,3.417705466769918,316,True,1.1641778860617967e-09,2.675138934800322e-08
ENSG00000103316,1652,3.4064850284211574,317,True,2.7064262671968e-36,2.9115093511482806e-34
ENSG00000067225,3482,3.4054087028680358,318,True,2.2832990326281945e-08,4.846716822966801e-07
ENSG00000140479,151,3.40075209595897,319,True,0.9993432755973436,1.0
ENSG00000163041,2346,3.399935786634028,320,True,2.784977064942908e-23,1.4046522096821862e-21
ENSG00000169764,1332,3.397491781950874,321,True,7.2500053893794e-13,2.0024609643033597e-11
ENSG00000134333,2178,3.3877839537130754,322,True,0.062019640959178744,0.826960974125206
ENSG00000159176,1871,3.3877452985227676,323,True,0.004778080194036512,0.07028052041947724
ENSG00000171509,185,3.386840063131095,324,True,3.0210965571229904e-17,1.0701097508799735e-15
ENSG00000172137,471,3.3822714624746193,325,True,1.1347777651068286e-24,6.219183438819254e-23
ENSG00000156515,1559,3.3728852099147466,326,True,8.166520979027402e-26,4.800778290106373e-24
ENSG00000148180,1436,3.366746795104339,327,True,4.021571717389297e-11,1.0000441867214203e-09
ENSG00000130643,2586,3.365020261237234,328,True,7.885712671151434e-10,1.8289474338298684e-08
ENSG00000189241,2757,3.364654914943309,329,True,6.783577374658567e-06,0.00012178372456230312
ENSG00000124942,414,3.3597487626450384,330,True,2.57083118954922e-08,5.433855679523231e-07
ENSG00000036530,1371,3.3587141907842946,331,True,2.507168256648253e-23,1.2719078253460358e-21
ENSG00000130770,2631,3.354853162531878,332,True,7.764049351355908e-08,1.584747876161557e-06
ENSG00000172757,3609,3.3519999650791052,333,True,0.004778080194036512,0.07028052041947724
ENSG00000102804,2845,3.3500109957220965,334,True,0.09572884880576016,1.0
ENSG00000155980,2381,3.348738107063185,335,True,0.9024682353973255,1.0
ENSG00000135426,1149,3.3478689735007836,336,True,6.693179864637365e-40,8.643109215266508e-38
ENSG00000087258,2312,3.3426938894429545,337,True,5.115441872986438e-24,2.6993837472532183e-22
ENSG00000070808,2004,3.3418373246730506,338,True,1.0182170412320751e-24,5.598000407162657e-23
ENSG00000099365,1769,3.3416020542907408,339,True,4.959255079931236e-11,1.2266442401401871e-09
ENSG00000131100,2459,3.3408108595352775,340,True,4.028828177024198e-36,4.281182248235638e-34
ENSG00000168309,2047,3.3369661457620268,341,True,6.229084312474987e-15,1.939003889028064e-13
ENSG00000198668,4023,3.3366390526791334,342,True,1.482052886690156e-16,5.04918874084267e-15
ENSG00000165678,2470,3.3357877268902705,343,True,3.4259979408166283e-06,6.283499538241064e-05
ENSG00000117266,333,3.3350175087929954,344,True,0.1881056416545423,1.0
ENSG00000126247,2282,3.332250752882029,345,True,0.39613551834788313,1.0
ENSG00000120694,1598,3.329629855825889,346,True,0.0006567244026564314,0.010262642762645687
ENSG00000221890,1963,3.328858723389043,347,True,8.526595570072294e-19,3.31179868225414e-17
ENSG00000134419,3286,3.327315820047832,348,True,3.759922664602727e-18,1.4207431034412457e-16
ENSG00000170540,2367,3.3263257348820248,349,True,0.0012497424033996148,0.01914293183946443
ENSG00000176046,1258,3.3256962428752046,350,True,6.893320849927955e-21,3.0232762793742163e-19
ENSG00000111897,2691,3.324754128641145,351,True,1.0918543351698888e-07,2.2053407369625507e-06
ENSG00000152578,834,3.313087170109145,352,True,5.117984639666485e-21,2.2631874190836504e-19
ENSG00000159720,2012,3.3065434602038852,353,True,1.1987936578717893e-22,5.814586099799186e-21
ENSG00000196187,194,3.3034763757625707,354,True,0.9997142421816569,1.0
ENSG00000134986,1059,3.2981035050408307,355,True,3.0210965571229904e-17,1.0701097508799735e-15
ENSG00000105220,2677,3.29739619676101,356,True,4.258408848729757e-05,0.0007278901734267178
ENSG00000100321,1691,3.2897309842502804,357,True,6.1607311573013705e-06,0.00011103151305695262
ENSG00000173467,486,3.2864199745926,358,True,1.5295352619386385e-07,3.06359219825598e-06
ENSG00000138207,806,3.2843285902746686,359,True,2.9959632581356496e-33,2.690673804393222e-31
ENSG00000153234,139,3.2810229482628332,360,True,6.397497316095789e-49,1.4002618688650016e-46
ENSG00000184613,1781,3.2807090651313793,361,True,3.0246701618050173e-19,1.2057577244413049e-17
ENSG00000152234,2732,3.2795535654757746,362,True,2.2832990326281945e-08,4.846716822966801e-07
ENSG00000281508,376,3.272803951762639,363,True,5.117984639666485e-21,2.2631874190836504e-19
ENSG00000133169,3102,3.272337115519589,364,True,2.9709622792961703e-16,9.999375409887599e-15
ENSG00000172348,1412,3.270452860234524,365,True,4.712653107454604e-43,7.437948272665113e-41
ENSG00000163631,40,3.2701044485684254,366,True,1.6012521080351748e-123,1.3931439639886436e-119
ENSG00000179915,1581,3.2683770860035413,367,True,5.870155990920801e-06,0.00010595925279057774
ENSG00000168542,460,3.2675497462753977,368,True,1.940037225026518e-15,6.231282230253243e-14
ENSG00000187608,1064,3.2670675098534265,369,True,1.7144435772987166e-41,2.450307029169491e-39
ENSG00000188229,2006,3.2590504664647013,370,True,0.02210517090875366,0.30716315198776917
ENSG00000105223,2681,3.2589102896861935,371,True,1.0658067414267208e-06,2.014748999941353e-05
ENSG00000013016,984,3.2556200430068247,372,True,1.1552622560730243e-07,2.3300320531406475e-06
ENSG00000138326,3872,3.250744641866298,373,True,1.8249639386745285e-09,4.140236998781136e-08
ENSG00000132702,220,3.250581617981453,374,True,1.5435953696694853e-32,1.3102250093001707e-30
ENSG00000103154,788,3.249761902040269,375,True,8.207044963516516e-07,1.5624527611426176e-05
ENSG00000170906,3161,3.2479633358355677,376,True,4.603018753003306e-06,8.358535573249724e-05
ENSG00000008735,1836,3.2475144768047253,377,True,0.060742238886077854,0.8105493892159765
ENSG00000159713,577,3.2436033807025533,378,True,0.0005666365576108677,0.008904820719605421
ENSG00000120265,2056,3.2429677918515805,379,True,9.561984647777446e-17,3.2882422412148473e-15
ENSG00000065609,1326,3.242025169421773,380,True,1.011749760279023e-06,1.9151630336900477e-05
ENSG00000166922,2140,3.241185534774837,381,True,5.691639076859227e-24,2.9943583847630025e-22
ENSG00000117525,386,3.2409303760840555,382,True,1.1658485316567951e-62,5.557961632076272e-60
ENSG00000134287,2505,3.234743455819608,383,True,3.892444177202303e-07,7.580434768613665e-06
ENSG00000124939,425,3.2306855596529496,384,True,0.6398931762778477,1.0
ENSG00000182601,188,3.216702343863688,385,True,1.1235802870240361e-42,1.7301826247001925e-40
ENSG00000187288,102,3.2162833791367142,386,True,4.020412318874577e-41,5.619109850648202e-39
ENSG00000100219,1392,3.215335852170017,387,True,4.377919998203127e-14,1.2983177708228966e-12
ENSG00000176871,2193,3.215152358908341,388,True,3.611351434939378e-17,1.275938662763168e-15
ENSG00000164600,539,3.2139343728832435,389,True,6.435661704789275e-19,2.5165147186328387e-17
ENSG00000155849,1221,3.2137570008597067,390,True,0.002889704490095359,0.043272659114891414
ENSG00000231500,3632,3.2117498537041933,391,True,7.011053691283454e-28,4.6211029605190194e-26
ENSG00000144285,660,3.207791392656683,392,True,4.3606819493644747e-08,9.076416434331755e-07
ENSG00000114573,1763,3.206740741570526,393,True,2.7378861269350925e-10,6.5061231520139044e-09
ENSG00000145362,2123,3.200551314207903,394,True,6.76479970309023e-15,2.1029411475470846e-13
ENSG00000140988,3349,3.1978919782064636,395,True,5.666893400062244e-07,1.0910961207721054e-05
ENSG00000177542,1094,3.196900432752055,396,True,7.806228037813243e-32,6.362233928214396e-30
ENSG00000245532,985,3.1965832081566363,397,True,0.008637571945780602,0.12452331866283421
ENSG00000136928,1720,3.1957893837091165,398,True,8.1557123772848e-37,8.939525060892931e-35
ENSG00000111275,1385,3.193261553601384,399,True,0.0005067241393211071,0.007990345068275489
ENSG00000079215,2131,3.1929328361002924,400,True,1.8832213644628363e-21,8.533681442916121e-20
ENSG00000145349,698,3.1862357447365555,401,True,1.5082971821865182e-45,2.726794820057081e-43
ENSG00000198963,354,3.1831539682125376,402,True,4.585880720715667e-13,1.2844660551288293e-11
ENSG00000198835,152,3.180830882705828,403,True,0.999928510524183,1.0
ENSG00000157087,2035,3.178277162989943,404,True,1.8448514609244042e-38,2.221569151409753e-36
ENSG00000129990,1388,3.1753506981312367,405,True,0.009407018109642555,0.13522390243858073
ENSG00000184007,1185,3.166272217133301,406,True,0.0002348585104435209,0.003804233963516479
ENSG00000111249,386,3.1654537368819438,407,True,2.297127775441626e-06,4.261363615900025e-05
ENSG00000255823,3232,3.164868681924394,408,True,6.294608508244594e-38,7.413230667540103e-36
ENSG00000164061,1371,3.163417237033148,409,True,2.809222161537183e-07,5.529681273551948e-06
ENSG00000189171,2142,3.161211437570127,410,True,0.0006567244026564314,0.010262642762645687
ENSG00000133112,3753,3.160939213682152,411,True,6.564492064029758e-05,0.001106847297831217
ENSG00000170775,242,3.1584865703374647,412,True,0.8465734056351113,1.0
ENSG00000213585,2014,3.1566963901008713,413,True,3.6554644434161254e-19,1.4464485636997303e-17
ENSG00000204843,2137,3.155587980071558,414,True,1.0237653089119578e-20,4.439679733859258e-19
ENSG00000109738,859,3.1532042269649816,415,True,7.345785107699244e-15,2.278461197937709e-13
ENSG00000122873,1419,3.1524696215247716,416,True,3.5566192620165395e-42,5.323664686986939e-40
ENSG00000155368,2176,3.1486458500437533,417,True,8.94936305210519e-14,2.6172272877973664e-12
ENSG00000165949,1647,3.145836776322069,418,True,3.860122144761353e-33,3.435742160534154e-31
ENSG00000164587,3833,3.1413032895459483,419,True,1.1641778860617967e-09,2.675138934800322e-08
ENSG00000105696,3130,3.134792145611594,420,True,9.333903158784214e-51,2.3037770761367134e-48
ENSG00000166925,1469,3.134602076828062,421,True,0.00995269979399734,0.14265549221635923
ENSG00000139220,1387,3.1313077748850198,422,True,1.326315302478093e-13,3.844863184077545e-12
ENSG00000166710,3008,3.130251005453824,423,True,7.746299661833277e-53,2.209686880880952e-50
ENSG00000139433,272,3.126619626358333,424,True,0.2336494122731413,1.0
ENSG00000170324,412,3.124083293092994,425,True,3.912099545127934e-46,7.30007522478632e-44
ENSG00000040608,982,3.1239993829057817,426,True,6.179595096305553e-27,3.8644805486720397e-25
ENSG00000154518,2706,3.122820878427202,427,True,0.004094678433720348,0.06059978627574009
ENSG00000170091,1643,3.1200063575088044,428,True,6.537611865191287e-08,1.3422879921525721e-06
ENSG00000198121,211,3.1186653711231314,429,True,0.9999999999962406,1.0
ENSG00000070214,670,3.1182961261327513,430,True,0.9665990413254181,1.0
ENSG00000149273,3111,3.1158779066163445,431,True,3.0105137748410025e-20,1.2761265256810207e-18
ENSG00000133872,2892,3.114443727595142,432,True,0.11902697629165515,1.0
ENSG00000136720,883,3.1129450306606565,433,True,1.957657323365245e-14,5.919126536299962e-13
ENSG00000115414,874,3.1106966600764525,434,True,0.021018177955779448,0.2927015910324744
ENSG00000133134,2409,3.1099701478976014,435,True,1.4815469270994896e-30,1.1294601293204542e-28
ENSG00000158828,2218,3.1092833597984124,436,True,0.013115278934509294,0.18606995723846215
ENSG00000198417,533,3.1065568538422696,437,True,1.443511148660542e-05,0.0002536539152085905
ENSG00000107130,2480,3.1050369332568644,438,True,6.152390162343016e-17,2.138976760295895e-15
ENSG00000197747,669,3.1046115186218035,439,True,2.1514791987758138e-08,4.5780747295826344e-07
ENSG00000135940,3611,3.103353205130208,440,True,8.195136188512382e-25,4.530610375139568e-23
ENSG00000075415,2373,3.100605630781469,441,True,9.865931380905556e-16,3.2178807489637774e-14
ENSG00000138814,2568,3.0910930510143255,442,True,2.8128952120114616e-64,1.4720690539165287e-61
ENSG00000176171,1654,3.0910807908170383,443,True,4.394088394391239e-27,2.7728063945264256e-25
ENSG00000158560,1118,3.0900150506266413,444,True,0.998409392541502,1.0
ENSG00000189058,1721,3.087121711190665,445,True,0.896910281858301,1.0
ENSG00000058091,838,3.086865590113758,446,True,7.466213743945721e-06,0.00013369407115862103
ENSG00000250067,1656,3.086282371574827,447,True,0.00020037098444053238,0.0032630714558752267
ENSG00000152583,3837,3.0859041636370956,448,True,5.775409247923167e-54,1.7945725305780528e-51
ENSG00000066322,346,3.0856588547639654,449,True,2.4157258811671143e-06,4.470649155130604e-05
ENSG00000174684,2215,3.0827197318698825,450,True,5.652707231874038e-21,2.4933070445754135e-19
ENSG00000185352,540,3.0815381508499016,451,True,3.7302758324158273e-14,1.1090874806350835e-12
ENSG00000108395,1203,3.0812163333025357,452,True,7.466213743945721e-06,0.00013369407115862103
ENSG00000148700,756,3.078355946868318,453,True,6.19121568621731e-22,2.8824448818854575e-20
ENSG00000132563,1426,3.076442318555387,454,True,1.6772236071664092e-13,4.833927155797078e-12
ENSG00000145864,1368,3.07379851178865,455,True,9.399469319188714e-15,2.901236005271059e-13
ENSG00000175161,1461,3.0717053206105036,456,True,2.184118888388156e-06,4.058212383536052e-05
ENSG00000089356,542,3.0690815750725786,457,True,0.22094099024232455,1.0
ENSG00000109107,3216,3.065967886148052,458,True,9.834208541558918e-09,2.1336900113066355e-07
ENSG00000126432,3221,3.0657099933911836,459,True,0.01384282302097426,0.1960322002772102
ENSG00000138757,1681,3.0650634165789374,460,True,0.00026427595165369726,0.004259918374331476
ENSG00000055163,1880,3.0636426263391154,461,True,0.8656634316601228,1.0
ENSG00000115648,622,3.061590895994889,462,True,0.9703307486335535,1.0
ENSG00000167588,214,3.0603719563573146,463,True,3.346379736245169e-57,1.2389210804841184e-54
ENSG00000186160,296,3.0601885512334093,464,True,8.614227501423063e-06,0.00015361868958785376
ENSG00000166086,331,3.0583696997744565,465,True,6.5116146588675775e-18,2.4223738793359325e-16
ENSG00000102144,2406,3.058042669540843,466,True,1.2309852641941724e-12,3.3534220819869776e-11
ENSG00000196353,392,3.054739777255725,467,True,1.1885773995879713e-48,2.5691997227228914e-46
ENSG00000177301,968,3.0543742540631964,468,True,6.109595110690844e-11,1.5052902478335368e-09
ENSG00000007168,1653,3.0535842627572967,469,True,6.229084312474987e-15,1.939003889028064e-13
ENSG00000130748,2598,3.052026866086304,470,True,0.0016456869598224957,0.02502059940637252
ENSG00000054803,572,3.0506095652878753,471,True,8.983010740537742e-10,2.07790649866224e-08
ENSG00000213760,2200,3.0502938924787775,472,True,2.239614777677644e-12,5.986301891332209e-11
ENSG00000187514,3252,3.0488769232721062,473,True,8.702299112117351e-08,1.7700285503950858e-06
ENSG00000061918,1140,3.0481904371120097,474,True,6.718991337896038e-13,1.861704361825534e-11
ENSG00000112137,1467,3.0440549206009644,475,True,1.0424749950383002e-11,2.684391600013988e-10
ENSG00000105854,758,3.043819852725891,476,True,2.2568235627968732e-23,1.1490934869321687e-21
ENSG00000109339,1501,3.043794358094491,477,True,0.0003889963044096061,0.006181553538679055
ENSG00000105402,2167,3.042256760794284,478,True,1.1416944575470724e-12,3.113834261168369e-11
ENSG00000170419,848,3.0409570126451952,479,True,0.31773110616940503,1.0
ENSG00000127585,2999,3.036925689920115,480,True,9.399469319188714e-15,2.901236005271059e-13
ENSG00000246705,804,3.0347146808221015,481,True,1.2451328423036152e-06,2.344188375576812e-05
ENSG00000181409,619,3.034692690060422,482,True,0.041088333510837946,0.5559603727395477
ENSG00000131437,1278,3.0333481745720623,483,True,0.6079181915950065,1.0
ENSG00000139182,1208,3.030470589144956,484,True,0.0013866881931495483,0.02118465386743392
ENSG00000181649,321,3.026174989829731,485,True,6.397497316095789e-49,1.4002618688650016e-46
ENSG00000005513,371,3.0240287671183816,486,True,0.8311299907985417,1.0
ENSG00000197102,2049,3.0237772353906727,487,True,0.5168056690708173,1.0
ENSG00000109472,3500,3.023399806035653,488,True,4.394088394391239e-27,2.7728063945264256e-25
ENSG00000120738,765,3.0192481211085647,489,True,5.448476882456705e-43,8.57983850442517e-41
ENSG00000104964,2991,3.0177371980237444,490,True,0.00026427595165369726,0.004259918374331476
ENSG00000182718,465,3.016848800986912,491,True,7.38720051070583e-10,1.7156133396869867e-08
ENSG00000119711,838,3.015366735974872,492,True,9.721781905725897e-27,6.009436544582406e-25
ENSG00000075624,4069,3.0152394045852833,493,True,6.25389304377995e-52,1.680648745164318e-49
ENSG00000185742,1071,3.0139146890009894,494,True,0.009676498211977164,0.13883955601718903
ENSG00000240694,2011,3.0137321302594584,495,True,8.438491691069935e-13,2.3187605740774686e-11
ENSG00000020129,2762,3.0133887970243944,496,True,2.4048149251995257e-30,1.8075775638136883e-28
ENSG00000168653,3179,3.0133435663925114,497,True,1.5532871988898146e-19,6.3260988021579046e-18
ENSG00000186468,3680,3.0107729848697837,498,True,1.7089968929486018e-19,6.94400748533579e-18
ENSG00000127561,1651,3.0052476793800325,499,True,0.9966090540095378,1.0
ENSG00000127184,3502,3.0019757230640542,500,True,4.585880720715667e-13,1.2844660551288293e-11
ENSG00000174996,913,3.0015286429467434,501,True,3.726842036110923e-58,1.4491529476076631e-55
